,标题,作者,漫画分类,风格类型,保存格式,封面,内容简介,是否完结
1,未来战争,彩原苑,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/15/weilaizhanzheng20131005.jpg,纸箱怪兽发起宇宙战争啦！！ ……才不是~ 我只是个14岁梦想当歌手的[凡人]， 凡人“歌手”X“天才”作家（！？）~ 梦想与恋爱交织在歌声与笔墨之间… PS：14岁会不会有点小啊喂？,已完结
2,小魔女的项圈,チノク,日本漫画,"爱情,魔法",JPG,http://images.dmzj.com/webpic/9/xiaomonvshoulun.jpg,"在法国南部某座古城的一个孤儿院中，有一个名叫琉榴的小魔女。她是残存下来的魔女，过着与外界隔离的生活。这时候，名叫卡米罗的新保育员来到了她的身边。与他的相遇，让琉榴那了无生趣的日常开始了改变。
这是一部描绘傲娇小魔女的日常生活的，温馨又甜蜜的幻想作品。
",已完结
3,甘之罚与苦之夏,椎名千花(椎名千夏),日本漫画,爱情,JPG,http://images.dmzj.com/webpic/4/ganyuxia.jpg,椎名千花大尺度短篇漫画，虽然只有16岁，但是也是男人了，脱去衣服让我们融为一体吧！,已完结
4,鹡鸰晩歌,东方同人,日本漫画,东方,JPG,http://images.dmzj.com/webpic/7/jilingwange.jpg,鹡鸰晩歌an old tale，鹡鸰晩歌the origin blood，东方同人漫画。,已完结
5,神休,药味さらい,日本漫画,东方,JPG,http://images.dmzj.com/webpic/8/shenxiu.jpg,东方同人漫画。,已完结
6,稍作停息 与君相对,戦いの軌跡,日本漫画,"东方,百合",JPG,http://images.dmzj.com/webpic/8/shaozuotingxiyujunxiangdui.jpg,如果未来也能永远，以这份不变的心意，伴你左右便好……,已完结
7,Piece,东方同人,日本漫画,东方,JPG,http://images.dmzj.com/webpic/19/piece.jpg,东方同人漫画。,已完结
8,恶魔男友,筑岛治,日本漫画,"爱情,校园",JPG,http://images.dmzj.com/webpic/7/emonanyou.jpg,成为新任保健医生的单纯女老师，成绩优秀品行端正的优等生，两人之间会有什么秘密呢？,已完结
9,蜜色的秘密,相川ヒロ(相川比吕),日本漫画,爱情,JPG,http://images.dmzj.com/webpic/7/misedemimi.jpg,与年下帅气平面模特略带色色气息的的亲密爱情短篇！就连制服下的也全部都想知道，只因喜欢你。但是，这份情感，绝对保密…。 身也，心也，滚烫到不行...！,已完结
10,野兽少年少女,藤中千圣,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/7/yeshoushaonianshaonv.jpg,"想将喜欢的东西捆绑起来 就这样捆个痛快!! 如此丑陋的欲望…
有谁能来打消它!! ",已完结
11,舰舰少女,GUNP,日本漫画,"科幻,萌系,舰娘",JPG,http://images.dmzj.com/webpic/6/jianjianshaonv.jpg,战舰拟人萌化，C84同人漫画。,已完结
12,晴雨时节,ymz,日本漫画,纯爱,JPG,http://images.dmzj.com/webpic/15/qingyushijie.jpg,"下错车站的迷惘大学生大原阳甫,遇见了陶艺师东金,他们的生活会...?",已完结
13,纯爱标本,川夏子,日本漫画,纯爱,JPG,http://images.dmzj.com/webpic/14/chunaibiaoben.jpg,相机之中寄宿着难于抗拒的欲望，灼烧着相机青年胸口的反常的热情……,已完结
14,驱逐系女子HEART ATTACK,犬威赤彦,日本漫画,欢乐向,JPG,http://images.dmzj.com/webpic/1/qzxnzha.jpg,C84进击的巨人同人。为如何讨得艾伦喜欢而烦恼的三爷的（毫无节操的）日常。,已完结
15,完美王子和秘密的公主,高坂まい,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/4/wmwzhmmdgz.jpg,完美王子其实是天然少年？ 天然黑+天然呆——,已完结
16,逃跑的羔羊的捕获方法,青山十三,日本漫画,"侦探,纯爱",JPG,http://images.dmzj.com/webpic/18/yishengyisheng.jpg,"如何正确地攻略傲娇   就可以了w
",已完结
17,上海女仆红茶馆 ,ノヤマコト(乃屋),日本漫画,东方,JPG,http://images.dmzj.com/webpic/11/shanghaihongchaguan.jpg,东方同人本，上海女仆红茶馆 ,已完结
18,大家都爱推理小说,futa,日本漫画,东方,JPG,http://images.dmzj.com/webpic/0/dajiadouaituili.jpg,大家都喜欢推理，一块推吧！！！,已完结
19,今夜、被你拥抱,小纯月子,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/18/aiyeaiye.jpg,感人小短篇，不一样的他 不一样故事,已完结
20,瞬移俏美眉RANDOM FLY,西川淳,日本漫画,欢乐向,JPG,http://images.dmzj.com/webpic/4/syqmmrf.jpg,石田由美是个超怕男生的１４岁女孩，但是身上却常常背着一大包求生工具，这是为什么呢？ 其实…她拥有瞬间移动的异于常人的体质！她不但会不规则地忽然间消失，而且被男生摸胸部也会瞬间移动！和鲣鱼一起被捞上船、被卷入丛林战、在非洲刚果被超级毒蛇追赶…甚至被心理变态盯上！ 拥有特异体质的由美总是陷入最危险的状况！她要如何化解这些危机呢？,已完结
21,快过乐园,シノアサ,日本漫画,东方,JPG,http://images.dmzj.com/webpic/16/kuaileyuan.jpg,快乐园，一块骑车吧！ 就算跌倒，我们也可以做朋友~哈雅库,已完结
22,机动战士海盗钢弹,长谷川裕一,日本漫画,"科幻,机战",JPG,http://images.dmzj.com/webpic/1/jidongzhanshihaidaogangdan.jpg,"宇宙世纪0133年，于宇宙巴比伦建国战争终结之后，未再发生重大战乱的和平时代。在木星圈附近有利用疑似钢弹的MS，从事海盗行为的集团出没。
在此局势当中，于地球圈成长的少年托比亚·亚罗纳克斯，由于前往木星途中与一名少女的相遇，使他投身于宇宙海盗阵营与木星帝国对战。
以《机动战士钢弹F91》十年后的世界为舞台，宇宙海盗十字先锋的大冒险戏码开幕了！",已完结
23,魔法少女site,佐藤健太郎,日本漫画,魔法,JPG,http://images.dmzj.com/webpic/12/mofashaonvsite.jpg,冲击性的魔法少女漫画「魔法少女 of the end」绝叫连载中的作者佐藤健太郎，新作登场！不论是在学校还是在家里都遭受着残酷对待的女主角朝雾彩，在她的电脑上，出现了一个不可思议的诡异网站……！？新的魔法少女，就此见参！,已完结
24,恋火的猫,钓卷和,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/10/lianhuodemao.jpg,“因为爱你，所以有即使死也绝对无法原谅的事。”虽然已经分居，但拿离婚协议书给老公的时候还是顺便照顾了一把。大人们的恋爱形态，用普通办法是行不通的呢~,已完结
25,兔子爱丽丝,森生真实（森生まさみ ）,日本漫画,"爱情,魔法",JPG,http://images.dmzj.com/webpic/14/tuziailisi.jpg,幸运的金色兔子?艾丽斯，为了寻找主人的转世而变身为人类！ 成为爱恋之人的妻子、这一次要迈向幸福… 能使用魔法的知性派希里乌斯以及乐天肉体派的基思，难道他们「2人」就是一直在寻找的人…！！？,已完结
26,狗狗与我,碧空呗,日本漫画,"治愈,生活",JPG,http://images.dmzj.com/webpic/0/gougouyuwo.jpg,总是爱耍性子的狗狗，对奶奶却永远服从。在雷雨的夜晚，少女和怕打雷的狗狗度过了整整一夜……,已完结
27,写写画画,东村明子,日本漫画,职场,JPG,http://images.dmzj.com/webpic/17/xiexiehuahua.jpg,东村的最新作品是一部自传，讲述自己作为一个连载漫画家单身母亲，一方面要保证作品产量，一方面还要含辛茹苦抚养孩子。,已完结
28,盛开的黑暗之花,东方同人,日本漫画,东方,JPG,http://images.dmzj.com/webpic/8/dongfangggg.jpg,中二度满满的黑暗露米娅酱参上！,已完结
29,YOSHI X YOSHI,佚名,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/4/yxyiso.jpg,kissxkiss，你是调戏我咩，让我亲一下吧,已完结
0,迷你版的芙兰  ,いちみ,日本漫画,东方,JPG,http://images.dmzj.com/webpic/9/dongfangmonvmmm.jpg,迷你版的芙兰  ,已完结
1,如果能接触偶像为他们服务的话,杏堂麻衣,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/2/rgnjcoxwtmfwdh.jpg,能去自己男神的后台打工什么的就是天堂~！！结果发现了偶像们懈怠的一面，我要好好管教你们！！由此展开的恋爱物语~~~,已完结
2,恋爱的裙摆,岛田花芽,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/14/lianaidequnbai.jpg,每个女孩子都想变得更可爱更漂亮~男孩子气的小夏也不例外，虽然是因为赌气但也开始尝试去改变——,已完结
3,忍,白土悠介,日本漫画,"格斗,冒险",JPG,http://images.dmzj.com/webpic/2/ren.jpg,锄强扶弱！！义贼集团“六文钱”的故事！！,已完结
4,为何东堂院圣也18岁还没有女朋友,内乃秋也/茂木完田,日本漫画,"欢乐向,爱情",JPG,http://images.dmzj.com/webpic/17/whdtsysbshmynpy6486l.jpg,一个成绩优秀、运动万能、眉清目秀的有钱人家儿子──为什么却迟迟交不到女朋友？东堂院圣也，人生历经了16年都交不到女朋友的悲惨命运。为什么他就是交不到女朋友呢？原因出在他小学时的一个坏种子回忆所造成的。小时候有女生想向他告白，圣也却以为是班上同学在整他，所以就没有赴约，於是伤了对方女生的心，也惨遭大家谴责，也因此造成自己心里的创伤。,已完结
5,禁断、初恋、草莓挞,藤中千圣,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/13/jinduanchuliancaomeita.jpg,"喜欢上姐姐的男朋友，
只能在下午茶享用草莓挞的时间相见。
这单恋，无法传达、不会有结果……
",已完结
6,筑地卖鱼妹,国広梓/九十九森,日本漫画,美食,JPG,http://images.dmzj.com/webpic/16/yudanmei.jpg,在堆满了好味鱼类的筑地市场上，既是中学生，又是中间批发商当家的天海草莓有笑有泪的动作喜剧在此展开。,已完结
7,Boys be ambitious Girl,雾巴ころは,日本漫画,秀吉,JPG,http://images.dmzj.com/webpic/7/bbabg.jpg,用女生的样子成为学校的偶像吧,已完结
8,新生芽的嫩绿,南塔子,日本漫画,"校园,爱情",JPG,http://images.dmzj.com/webpic/0/xinshengyadenenlv.jpg,《360°的存在》连载完结后第一个 最新短篇作品登场！有着不好的预感时就会发生坏事，甚至还做过预感的梦，为此觉得自己难以融入大家的春泽永远，除了凛酱之外没有其他挚友。而这样的她，看见了前来接近自己的秦的不幸未来——,已完结
9,情定尼罗河,长冈良子,日本漫画,"冒险,历史",JPG,http://images.dmzj.com/webpic/16/qingdingniluohe.jpg,埃及王子拉摩塞找寻到了“天命之书”（相当于能长生不老的东西）后，获得了穿梭于过去和未来的能力，成为一个时空旅人，同时也寻找着解脱的方法。前八卷为一个个单独的小故事，最后三卷揭示主线。,已完结
10,Strange Dragon,石原ケイコ,日本漫画,"冒险,奇幻",JPG,http://images.dmzj.com/webpic/7/strangedragon.jpg,火花遇到了拥有龙鳞的孩子，貌似和火花在寻找的龙族有关系──！？中国风新连载~寻找龙族的冒险故事？,已完结
11,名为八云紫的妖怪,paseri,日本漫画,东方,JPG,http://images.dmzj.com/webpic/1/nagejiaobayunderen.jpg,名为八云紫的妖怪，东方同人本子,已完结
12,靠近·追踪·跟踪狂,河原田瞳美,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/6/kaojinzhuizonggenzongkuang.jpg,她，他和她，她默默的萌着…眼睛一闪一闪，吸引着我靠近；不自觉追踪，只为再多看你一眼；就这样，同为跟踪狂的我们的恋爱物语，开始了……看了会让你想恋爱的短篇,已完结
13,秋叶原之旅,水田ケンジ,日本漫画,冒险,JPG,http://images.dmzj.com/webpic/10/qiuyeyuanzhilv.jpg,"以写实描写的秋叶原为舞台的动作冒险漫画，在其中，主角与被称为“阴妖子”的吸血鬼展开激烈的战斗。借由与许多实际存在的店铺合作，忠实地再现出秋叶原的街景。在人来人往的街道上，大家都熟悉的量贩店的看板
",已完结
14,高杉家的爱心便当,柳原望,日本漫画,"生活,爱情,治愈",JPG,http://images.dmzj.com/webpic/8/gsjdaxbd6545648l.jpg,拿到博士学位却找不到工作，经济状况有如风中残烛的温巳，某天，因为突然过世的姑姑生前的遗嘱指名，他被迫领养12岁的表妹?久留里。而面对不擅于社交又无法向别人敞开心房的久留里，拉近两人之间的距离的契机居然是「便当」!?与您一同感受久留里的可爱魅力，以及「便当」所带来的生活中的小确幸！,已完结
15,性格抖S_性事抖M,兄崎ゆな,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/18/doussdoum.jpg,大尺度小清新漫画，平时是抖s的花花公子，却还是小处男。。让我帮一下,已完结
16,鲜师教室,小沢利雄,日本漫画,"欢乐向,校园",JPG,http://images.dmzj.com/webpic/9/xianshijiaoshi.jpg,问题班级１年３班的新任导师是菜鸟教师－片桐晶！！（经历不明）刚上任就连续几次发言突槌！？而且还油腔滑调！！这是什麽老师啊！？,已完结
17,你们必须要好好地保护我,佐野爱莉,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/19/baohunimei.jpg,男生就应该好好爱恋女生，你们必须要好好地保护我,已完结
18,猫咖啡黑蜜灯,榎木りか,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/13/maoqicha.jpg,猫儿咖啡厅，猫女仆和黑耳男的搞笑爱情故事,已完结
19,邮递员魔理沙,东方同人,日本漫画,东方,JPG,http://images.dmzj.com/webpic/13/youdiyuanmolisha.jpg,东方同人漫画，继“十万巫女”以后又来了“百万魔女”。,已完结
20,想见你的笑容,东方同人,日本漫画,东方,JPG,http://images.dmzj.com/webpic/10/xiangjiannidexiaorong.jpg,东方同人漫画。,已完结
21,彼岸醉樱祭,东方同人,日本漫画,东方,JPG,http://images.dmzj.com/webpic/5/bianzuiyingji.jpg,东方同人漫画。,已完结
22,青空之卵,坂木司/藤たまき,日本漫画,纯爱,JPG,http://images.dmzj.com/webpic/15/qingkongzhinuan.jpg,青空之卵讲的是保险销售员坂木和程序员鸟井的夫夫日常……,已完结
23,24h Honey,杏堂麻衣,日本漫画,"爱情,校园",JPG,http://images.dmzj.com/webpic/5/24hhoney.jpg,在暑假期间寄宿的家中，学校里超人气的那位王子，为什么会在我的床上呢？,已完结
24,终末呼吸,镰仓,日本漫画,校园,JPG,http://images.dmzj.com/webpic/14/zhongmohuxi.jpg,周刊young jump每月新人漫画赏——8月“佳作”受赏作品。死亡是唯一能够获得的自由……,已完结
25,渚x穗乃香复刻版,whitekick,日本漫画,魔法,JPG,http://images.dmzj.com/webpic/9/zxhnxfkb.jpg,光之美少女同人漫画。,已完结
26,牙碎冲(月姬fate同人),佚名,日本漫画,格斗,JPG,http://images.dmzj.com/webpic/8/yasuichong-yuejifate.jpg,牙碎冲(月姬fate同人)，月姬fate同人漫画。,已完结
27,乌鸦，润湿的羽毛是发光体,四ツ原フリコ,日本漫画,百合,JPG,http://images.dmzj.com/webpic/1/wyrsdymsfgt.jpg,即使是黑色的、不可爱的乌鸦般的女孩子，也会想要打扮自己——这样的唐津同学，遇见了同样被父母说成是“乌鸦”的织部同学（喜欢收集闪闪发亮的东西）。然而，有一天织部同学突然觉得那个黑色的孩子，也是闪闪发亮的——,已完结
28,舰风日和,GUNP,日本漫画,"欢乐向,四格,舰娘",JPG,http://images.dmzj.com/webpic/9/jianfengrihe.jpg,舰娘与苦逼的提督之间的欢乐日常。,已完结
29,Diorama·Toy Box,水原けんた,日本漫画,"欢乐向,魔法",JPG,http://images.dmzj.com/webpic/7/dioramatoybox2222.jpg,通往新世界的大门，近在眼前——。“那个，大叔，能把腿打开让我看看么？”,已完结
0,疮树,野田洋一郎,日本漫画,其他,JPG,http://images.dmzj.com/webpic/2/cangshu.jpg,奇怪“树”的故事即将拉开序幕！背负着大树的男人！？他的真面目是？……,已完结
