,标题,作者,封面,内容简介,是否完结,最新章节,漫画页地址
105,非凡复仇者v3,Marvel Comics  ,https://mhfm5tel.cdndm5.com/21/20811/20190103200012_180x240_25.jpg,非凡复仇者2015漫画 ，这个全新的复仇者队伍由人类，变种人...,完结,第30话 ,https://www.dm5.com/manhua-feifanfuchouzhe-v-3/
106,DC恐怖之屋,DC Comics  ,https://mhfm6tel.cdndm5.com/55/54139/20191019161857_180x240_20.jpg,DC的万圣节特刊，讲述了8个诡异惊悚的故事。如果超人来到斯...,完结,第1话 ,https://www.dm5.com/manhua-dc-kongbuzhiwu/
107,食灵妙探,image ,https://mhfm7tel.cdndm5.com/14/13746/20150519111846_180x240_28.jpg,食灵妙探漫画 ，能吃是福，通过吃能够破案的侦探呢？,完结,第60话 ,https://www.dm5.com/manhua-shilingmiaotan/
108,新52 三体之战,DC Comics ,https://mhfm4tel.cdndm5.com/13/12879/12879_b.jpg,新52 三体之战漫画 ，新52 2013年大事件三體之戰前传 原罪...,完结,末日未来 ,https://www.dm5.com/manhua-xin-52-santizhizhan/
109,战锤40K：启示录,Games Workshop  ,https://mhfm3tel.cdndm5.com/41/40520/20180126133125_180x240_17.jpg,战锤40K：启示录漫画 ，战锤40K黑暗天使系列第二章，《钢铁...,完结,第4卷 ,https://www.dm5.com/manhua-zhanchui-40-k-qishilu/
110,蝙蝠侠群英会,DC Comics ,https://mhfm9tel.cdndm5.com/11/10266/20180818144655_180x240_14.jpg,蝙蝠侠群英会漫画 ，新52 蝙蝠侠群英会，也是新52系列的。,完结,第13话 ,https://www.dm5.com/manhua-bianfuxiaqunyinghui/
111,M皇室,Marvel Comics  ,https://mhfm4tel.cdndm5.com/7/6482/20180825144513_180x240_20.jpg,曾有那么一天，一个与众不同的日子，那一刻地球上最强大的...,完结,X群侠传198#05 ,https://www.dm5.com/manhua-m-huangshi/
112,漫威传承,Marvel Comics  ,https://mhfm1tel.cdndm5.com/40/39126/20171102133928_180x240_33.jpg,本期特刊全程由神奇先生之女瓦莱里娅旁白！这是由她讲述的...,完结,银貂#36 ,https://www.dm5.com/manhua-manweichuancheng/
113,丧尸英雄VS黑暗军团,Marvel Comics ,https://mhfm2tel.cdndm5.com/9/8778/8778.jpg,变异人与人类之间的矛盾一直存在。万磁王为了找到人类的弱...,完结,第5话 ,https://www.dm5.com/manhua-sangshiyingxiong-vs-heianjuntuan/
114,变形金刚：宇宙大帝,IDW  ,https://mhfm1tel.cdndm5.com/43/42075/20180512171440_180x240_14.jpg,变形金刚：宇宙大帝漫画 ，既然结束是为了更好的开始，那就...,完结,第6话 ,https://www.dm5.com/manhua-bianxingjingang-yuzhoudadi/
115,探寻神秘之旅v1,Marvel Comics  ,https://mhfm3tel.cdndm5.com/11/10241/20181105144011_180x240_24.jpg,仙宫对抗Odin之兄大蛇（The Serpent）的Fear Itself/恐惧本...,完结,第645话 ,https://www.dm5.com/manhua-tanxunshenmizhilv-v-1/
116,泰坦v3,DC Comics  ,https://mhfm4tel.cdndm5.com/32/31213/20160729121339_180x240_25.jpg,泰坦V3：本次依旧是与《DC宇宙重生》剧情相承接的《泰坦V3...,完结,第36话 ,https://www.dm5.com/manhua-taitan-v-3/
117,终极漫画蜘蛛侠v2,Marvel Comics ,https://mhfm8tel.cdndm5.com/9/8693/20181105164716_180x240_17.jpg,终极漫画蜘蛛侠V2漫画 ，关于蜘蛛侠的有一部漫画全新连载欢...,完结,第28话 ,https://www.dm5.com/manhua-zhongjimanhuazhizhuxia-v-2/
118,危机英雄录,DC Comics ,https://mhfm2tel.cdndm5.com/46/45364/20180926173331_180x240_26.jpg,不死一个闪电侠就不能算是危机”——汤姆·金，当疗伤之地变...,完结,第9话 ,https://www.dm5.com/manhua-weijiyingxionglu/
119,银河守护者v5,Marvel Comics  ,https://mhfm6tel.cdndm5.com/48/47602/20190611164445_180x240_26.jpg,又是全新的第一期，全新的主创人员，全新的队伍阵容，全新...,完结,第12话 ,https://www.dm5.com/manhua-yinheshouhuzhe-v-5/
120,正义联盟vs复仇者联盟,DC Comics Marvel Comics ,https://mhfm3tel.cdndm5.com/16/15275/20190103232556_180x240_27.jpg,正义联盟vs复仇者联盟漫画 ，正义联盟vs复仇者联盟（共4卷...,完结,第4话 ,https://www.dm5.com/manhua-zhengyilianmeng-vs-fuchouzhelianmeng/
121,奇异博士V5,Marvel Comics  ,https://mhfm3tel.cdndm5.com/45/44945/20190306192256_180x240_20.jpg,奇异博士V5漫画 ，随着V5的开篇，斯蒂芬的魔法又双叒叕出了...,完结,第20话 ,https://www.dm5.com/manhua-qiyiboshi-v-5/
122,金刚狼：无限守望,Marvel Comics ,https://mhfm6tel.cdndm5.com/49/48169/20190525095239_180x240_16.jpg,五期短篇连载，《无限战争》与《金刚狼归来》两大系列共同...,完结,第5话 ,https://www.dm5.com/manhua-jinganglang-wuxianshouwang/
123,至白之日,DC Comics ,https://mhfm6tel.cdndm5.com/8/7609/20180827184813_180x240_25.jpg,《至白之日》是自2010年4月开始连载的事件。故事承接《至黑...,完结,余波#3 ,https://www.dm5.com/manhua-zhibaizhiri/
124,X战警：蓝队,Marvel Comics  ,https://mhfm8tel.cdndm5.com/37/36158/20170426105906_180x240_37.jpg,这是复兴后O5的再次重聚，所以剧情也有不少爆点，O5更换领...,完结,第36话 ,https://www.dm5.com/manhua-x-zhanjing-landui/
125,战争机器：兰姆崛起,IDW  ,https://mhfm8tel.cdndm5.com/44/43654/20181113163604_180x240_21.jpg,战争机器：兰姆崛起漫画 ，战争机器系列中最具代表性的反派...,完结,第4卷 ,https://www.dm5.com/manhua-zhanzhengjiqi-lanmujueqi/
126,巨人,Dark Horse Comics  ,https://mhfm3tel.cdndm5.com/48/47705/20190129164003_180x240_19.jpg,巨人漫画 ，盘踞此地的巨人“酋长”正式迎战卷土重来的败犬...,完结,第5话 ,https://www.dm5.com/manhua-juren1/
127,毒液-终章,Marvel Comis ,https://mhfm2tel.cdndm5.com/57/56722/20200118215905_180x240_17.jpg,信息量极其庞大的一本脑洞巨著，将我们带到1.8万亿年后的未...,完结,第1话 ,https://www.dm5.com/manhua-duye-zhongzhang/
128,美漫少女：超级少女部分,DC Comics  ,https://mhfm1tel.cdndm5.com/35/34933/20170125153307_180x240_31.jpg,美漫少女：超级少女部分漫画 ，故事发生在一个所有人（除了...,完结,第3话 ,https://www.dm5.com/manhua-meimanshaonv-chaojishaonvbufen/
129,灭霸崛起,Marvel Comics ,https://mhfm4tel.cdndm5.com/12/11654/11654_b.jpg,泰坦星，土星最大的卫星，每个太阳周期都会有一个孤独的旅...,完结,第5话 ,https://www.dm5.com/manhua-miebajueqi/
130,恐惧本源,Marvel Comics ,https://mhfm5tel.cdndm5.com/9/8777/20181105142115_180x240_28.jpg,在堪萨斯的仙宫废墟中，众神之父奥丁也从天而降，带着对雷...,完结,第7.3话 ,https://www.dm5.com/manhua-kongjubenyuan/
131,渡鸦庄之墟,Marvel Comics  ,https://mhfm8tel.cdndm5.com/57/56638/20200115103326_180x240_23.jpg,随着绝对屠杀事件的结束，曾经关押克莱图斯·卡萨迪的渡鸦庄...,完结,第3话 德古拉,https://www.dm5.com/manhua-duyazhuangzhixu/
132,全境感染,Marvel Comics  ,https://mhfm4tel.cdndm5.com/56/55013/20191120001454_180x240_23.jpg,一种来自古城昆仑的神秘真菌被释放到了人间，并被带到了美...,完结,第5话 ,https://www.dm5.com/manhua-quanjingganran/
133,友好邻居蜘蛛侠v2,Marvel Comics  ,https://mhfm4tel.cdndm5.com/48/47307/20190816101602_180x240_16.jpg,相较于另一本《神奇蜘蛛侠》，本次的《友好邻居蜘蛛侠》将...,完结,第14话 ,https://www.dm5.com/manhua-youhaolinjuzhizhuxia-v-2/
134,原罪2014,Marvel Comics ,https://mhfm2tel.cdndm5.com/16/15338/15338_b.jpg,原罪漫画 ，观察者何许人也？,完结,第8话 ,https://www.dm5.com/manhua-yuanzui/
135,神奇四侠v5,Marvel Comics ,https://mhfm1tel.cdndm5.com/15/14953/20181105113313_180x240_25.jpg,神奇四侠V5漫画 ，一位杰出的科学家，和他最好的朋友，他所...,完结,第16话 ,https://www.dm5.com/manhua-shenjisixia-v-5/
136,海扁王3,Mark Millar  John Romita Jr.  ,https://mhfm5tel.cdndm5.com/19/18009/20150408135730_180x240_28.jpg,海扁王3漫画 ，海扁王又回来了！,完结,第8话 ,https://www.dm5.com/manhua-haibianwang-3/
137,飞天小女警D,BLEEDMAN ,https://mhfm5tel.cdndm5.com/11/10678/10678_b.jpg,全称《POWERPUFF GIRLS DOUJINSHI》简称PPGD。 是漫画家BLE...,完结,第1卷 ,https://www.dm5.com/manhua-feitianxiaonvjing-d/
138,惊世奇人：尾声,Marvel Comics ,https://mhfm9tel.cdndm5.com/53/52042/20190724234027_180x240_22.jpg,惊世奇人是一部以平凡人视角鉴证漫威宇宙30多年风雨的经典...,完结,第1话 ,https://www.dm5.com/manhua-jingshiqiren-weisheng/
139,flashopoint闪点,DC ,https://mhfm9tel.cdndm5.com/9/8077/8077_b.jpg,flashopoint闪点漫画 ，我是一个对生活毫无留恋的人，直到...,完结,第5话 ,https://www.dm5.com/manhua-flashopoint-shandian/
140,暗黑破坏神3,DC Comics ,https://mhfm1tel.cdndm5.com/9/8717/8717.jpg,SLOMO与凯恩之角合作，共同完成了第一集的汉化！在汉化过程...,完结,第5话 ,https://www.dm5.com/manhua-anheipohuaishen3/
141,海扁王,Mark Millar John Romita Jr. ,https://mhfm2tel.cdndm5.com/8/7121/7121_b.jpg,Dave Lizewski，一名平凡的纽约市高中学生，有着一位爱他的...,完结,第8话 ,https://www.dm5.com/manhua-haibianwang/
142,蝙蝠侠：一号地球,DC Comics ,https://mhfm2tel.cdndm5.com/14/13978/20180820175309_180x240_17.jpg,蝙蝠侠：一号地球漫画 ，蝙蝠侠还不是一个完美无暇的英雄，...,完结,第2卷 ,https://www.dm5.com/manhua-bianfuxia-yihaodiqiu/
143,毒液大战屠杀,Marvel Comics ,https://mhfm1tel.cdndm5.com/39/38117/20170824163716_180x240_25.jpg,欢迎观看毒液大战屠杀漫画,完结,第4话 ,https://www.dm5.com/manhua-duyedazhantusha/
144,新52绿箭侠,DC Comics ,https://mhfm6tel.cdndm5.com/11/10805/20180827202507_180x240_25.jpg,new52绿箭漫画 ，绿箭一个分支，讲述少年绿箭的故事，年少...,完结,第52话 ,https://www.dm5.com/manhua-xin-52-lvjianxia/
145,万磁王：我非英雄,Marvel Comics ,https://mhfm7tel.cdndm5.com/14/13089/20150506112752_180x240_22.jpg,"万磁王：我非英雄漫画 ，本篇简述：
X战警为重返邪恶的万...",完结,第4话 ,https://www.dm5.com/manhua-wanciwang-wofeiyingxiong/
146,披风争夺战,TDC Comics ,https://mhfm4tel.cdndm5.com/7/6650/20181119133428_180x240_20.jpg,DC漫画系列2009年主要事件之一，讲述的是：蝙蝠侠布鲁斯.韦...,完结,第13话 神网,https://www.dm5.com/manhua-pifengzhengduozhan/
147,毒液宇宙,Marvel Comics ,https://mhfm6tel.cdndm5.com/39/38847/20171016134239_180x240_26.jpg,这里是毒液宇宙，美国队长一开场就把个孩子给一盾牌给甩死...,完结,第5话 ,https://www.dm5.com/manhua-duyeyuzhou/
148,变形金刚行动三部曲1隐蔽行动,布莱克·麦克 ,https://mhfm6tel.cdndm5.com/5/4333/20180724220033_180x240_26.jpg,他们就在我们当中，就在这里，就在现在。他们光临地球已经...,完结,第6话 ,https://www.dm5.com/manhua-bianxingjingangxingdongsanbuqu-1-yinbixingdong/
149,蜘蛛侠：The Other,Marvel Comics ,https://mhfm7tel.cdndm5.com/17/16387/20190308090906_180x240_20.jpg,蜘蛛侠：The Other漫画 ，彼得第一次面对他永远也无法战胜...,完结,第12话 ,https://www.dm5.com/manhua-zhizhuxia-the-other/
150,变形金刚：侵袭,IDW ,https://mhfm9tel.cdndm5.com/51/50772/20190606103635_180x240_22.jpg,变形金刚：侵袭#1漫画 ，在一个与众不同的维度中，一只具有...,完结,第2话 ,https://www.dm5.com/manhua-bianxingjingang-qinxi/
151,哥斯拉：怪兽传说,IDW  ,https://mhfm1tel.cdndm5.com/57/56032/20191220153043_180x240_20.jpg,IDW最早的哥斯拉漫画之一，着眼于刻画以前不曾作为漫画主角...,完结,"第5话 ""站在一个雄伟的高度上""",https://www.dm5.com/manhua-gesila-guaishouchuanshuo/
152,全新金刚狼,Marvel ,https://mhfm4tel.cdndm5.com/21/20948/20151113113054_180x240_26.jpg,全新金刚狼漫画,完结,第35话 ,https://www.dm5.com/manhua-quanxinjinganglang/
153,天国降临,DC Comics ,https://mhfm3tel.cdndm5.com/5/4109/20180901144900_180x240_24.jpg,这是一个关于神的故事。这些神曾经为我们所熟悉，曾是我们...,完结,第4话 ,https://www.dm5.com/manhua-tianguojianglin/
154,绿灯军团,DC Comics ,https://mhfm1tel.cdndm5.com/11/10129/20180901115116_180x240_21.jpg,绿灯军团漫画 ，绿灯军团是一个虚构的星际警察部队，由DC漫...,完结,第40话 ,https://www.dm5.com/manhua-lvdengjuntuan/
155,漫威精彩呈现,Marvel Comics ,https://mhfm9tel.cdndm5.com/48/47482/20190117212806_180x240_25.jpg,本刊是漫威八十周年纪念的特别项目，每期都通过三个小故事...,完结,第9话 ,https://www.dm5.com/manhua-manweijingcaichengxian/
156,X-23v4,Marvel Comics ,https://mhfm1tel.cdndm5.com/44/43178/20180712204253_180x240_18.jpg,X-23v4漫画 ，《X-23》第一期发布，罗根复活归来，劳拉终于...,完结,第12话 ,https://www.dm5.com/manhua-x-23-v-2/
157,丧尸英雄5,Marvel Comics ,https://mhfm5tel.cdndm5.com/9/8992/8992.jpg,变异人与人类之间的矛盾一直存在。万磁王为了找到人类的弱...,完结,第5话 ,https://www.dm5.com/manhua-sangshiyingxiong-5/
158,惊奇超级英雄之秘密战争,Marvel Comics ,https://mhfm6tel.cdndm5.com/9/8299/20181112093425_180x240_25.jpg,一股来自超越于宇宙之上的神秘力量把强大的超级英雄们和超...,完结,第12话 ,https://www.dm5.com/manhua-jingqichaojiyingxiongzhimimizhanzheng/
159,恶灵骑士：复仇之路,Marvel Comics  ,https://mhfm7tel.cdndm5.com/9/8479/20180806223026_180x240_22.jpg,本故事系列是崛起的午夜之子结束后的续集故事，讲述了大量9...,完结,第66卷 ,https://www.dm5.com/manhua-elingqishifuchouzhilu/
160,超人：红色之子,DC Comics ,https://mhfm1tel.cdndm5.com/2/1549/20180821172858_180x240_14.jpg,超人：红色之子漫画 ，他比高速飞行的子弹还要快，比火车头...,完结,第3卷 ,https://www.dm5.com/manhua-superman-red-son/
161,黑暗领域,大卫·沃尔 ,https://mhfm4tel.cdndm5.com/8/7209/20190104222452_180x240_20.jpg,《The Darkness》是一款根据“Top Cow Productions”发行的...,完结,特别篇 ,https://www.dm5.com/manhua-heianlingyu/
162,正义联盟：正义不再,DC Comics ,https://mhfm8tel.cdndm5.com/43/42021/20180509190434_180x240_24.jpg,《金属》仅仅是个开始，起源墙的破裂终于唤醒了宇宙最黑暗...,完结,第4话 ,https://www.dm5.com/manhua-zhengyilianmeng-zhengyibuzai/
163,毒液之网-屠杀邪教,Marvel Comics ,https://mhfm1tel.cdndm5.com/50/49336/20190412092318_180x240_24.jpg,本刊是2011年《美国屠杀》故事线的延续，曾经那个被屠杀集...,完结,第1话 ,https://www.dm5.com/manhua-duyezhiwang-tushaxiejiao/
164,神奇蜘蛛侠&蛛丝：蜘蛛(蝴蝶)效应,Marvel Comics  ,https://mhfm9tel.cdndm5.com/24/23879/20181105163832_180x240_21.jpg,神奇蜘蛛侠&蛛丝-蜘蛛(蝴蝶)效应无限漫画漫画 ，有了十年前...,完结,第8卷 ,https://www.dm5.com/manhua-shenqizhizhuxia-zhusi-zhizhu-hudie-xiaoying/
165,奥维尔号,Dark Horse Comics ,https://mhfm1tel.cdndm5.com/55/54597/20191106135402_180x240_20.jpg,柏图斯想把8月大的儿子送进学校，却被老师拒绝，凯莉要负责...,完结,第4话 ,https://www.dm5.com/manhua-aoweierhao/
166,蝙蝠女侠：重生,DC Comics  ,https://mhfm8tel.cdndm5.com/40/39293/20171112215216_180x240_17.jpg,蝙蝠女侠-重生漫画 ，蝙蝠女侠的新篇章从此开始！怪物毒液...,完结,第18话 ,https://www.dm5.com/manhua-bianfunvxia-chongsheng/
167,身化毒液,Marvel Comics  ,https://mhfm1tel.cdndm5.com/42/41728/20180420213045_180x240_22.jpg,身化毒液漫画 ，不久前，艾迪被传送到另一个世界。,完结,第5话 ,https://www.dm5.com/manhua-shenhuaduye/
168,海扁王2,Mark Millar John Romita Jr ,https://mhfm7tel.cdndm5.com/8/7662/7662_b.jpg,海扁王2漫画 ，续集开拍还要再等一段时间。漫画版已经开始...,完结,第7话 ,https://www.dm5.com/manhua-haibianwang-2/
169,恶魔之子,image  ,https://mhfm5tel.cdndm5.com/19/18573/20150608111222_180x240_23.jpg,恶魔之子漫画 ，1989年，一个恶魔之子诞生了！,完结,第14话 ,https://www.dm5.com/manhua-emozhizi/
170,蜘蛛侠：生平故事,Marvel Comics ,https://mhfm1tel.cdndm5.com/49/48792/20190321182240_180x240_11.jpg,如果蜘蛛侠自1962年诞生以来57年间生活的世界与我们的现实...,完结,第6话 ,https://www.dm5.com/manhua-zhizhuxia-shengpinggushi/
171,终结者3,Marvel ,https://mhfm8tel.cdndm5.com/5/4598/4598.jpg,就在“天网”向人类正式宣战同时，未来世界中的机器人军团...,完结,第6话 ,https://www.dm5.com/manhua-zhongjiezhe-3/
172,X之力,Marvel Comics ,https://mhfm3tel.cdndm5.com/53/52199/20190731204102_180x240_22.jpg,本刊的标题POWER OF X有两个含义，其一是“X之力”，其二是...,完结,第6话 ,https://www.dm5.com/manhua-x-zhili/
173,魔兽世界：死亡骑士,TOKYOPOP ,https://mhfm2tel.cdndm5.com/15/14947/20180909163819_180x240_13.jpg,魔兽世界官方漫画：死亡骑士漫画 ，—首名回归联盟的死亡骑...,完结,第6话 ,https://www.dm5.com/manhua-moshoushijie-siwangqishi/
174,共生体蜘蛛侠,Marvel Comics  ,https://mhfm9tel.cdndm5.com/50/49284/20190816152845_180x240_24.jpg,1984年，蜘蛛侠第一次遇到了这件与他纠缠一生的黑色战衣，...,完结,第5话 ,https://www.dm5.com/manhua-gongshengtizhizhuxia/
175,战锤40K：驱魔者,Games Workshop  ,https://mhfm8tel.cdndm5.com/37/36148/20170425160729_180x240_18.jpg,神圣的帝皇，法力无边，帝皇，请解救我等于苦难吧。从风暴...,完结,第1卷 ,https://www.dm5.com/manhua-zhanchui-40-k-qumozhe/
176,诸神的黄昏,MARVEL ,https://mhfm5tel.cdndm5.com/9/8315/8315.jpg,复仇者解散支线-诸神的黄昏,完结,第6话 ,https://www.dm5.com/manhua-zhushendehuanghun/
177,黑寡妇,Marvel Comics ,https://mhfm5tel.cdndm5.com/15/14696/20180131143301_180x240_17.jpg,黑寡妇（Black Widow）是Marvel漫画中的超级英雄角色，由编...,完结,第20话 ,https://www.dm5.com/manhua-heiguafu/
178,复仇者v3,Marvel Comics ,https://mhfm7tel.cdndm5.com/8/7386/20190103224526_180x240_25.jpg,有一天，非同寻常的一天，地球上最强大的英雄们找到他们自...,完结,第504话 解散05,https://www.dm5.com/manhua-fuchouzhe-v-3/
179,三位一体v2,DC Comics  ,https://mhfm1tel.cdndm5.com/34/33364/20161013170619_180x240_23.jpg,三位一体V2漫画 ，蝙蝠侠×神奇女侠×超人三位一体！,完结,第22话 ,https://www.dm5.com/manhua-sanweiyiti-v-2/
180,锁链和死侍,Marvel Comics ,https://mhfm5tel.cdndm5.com/16/15457/20181105132752_180x240_29.jpg,锁链和死侍漫画 ，facade病毒可以改变人的外貌，死侍被ANTO...,完结,第50话 ,https://www.dm5.com/manhua-suolianhesishi/
181,不可思议的绿巨人v4,Marvel Comics ,https://mhfm6tel.cdndm5.com/13/12924/20181105152931_180x240_21.jpg,浩克陨落-不可思议的绿巨人漫画 ，首脑和杀人脑的智力帮开...,完结,第622话 ,https://www.dm5.com/manhua-bukesiyidelvjuren-v-4/
182,X人纪元,Marvel Comics  ,https://mhfm4tel.cdndm5.com/48/47738/20190615225801_180x240_18.jpg,欢迎来到这个人人皆是变种人的世界，在这里，我们都是独立...,完结,欧米伽 ,https://www.dm5.com/manhua-x-renjiyuan/
