,标题,作者,封面,内容简介,是否完结,最新章节,漫画页地址
89,恶役千金流放后！利用教会改革美食过上悠然的修女生活,吉村旋  柚原テイル  ,https://mhfm2tel.cdndm5.com/48/47285/20190109203433_180x240_24.jpg,恶役千金流放后！利用教会改革美食过上悠然的修女生活漫画 ...,连载中,第12话 今天是特别的、因为是你救了我,https://www.dm5.com/manhua-eyiqianjinliufanghou-liyongjiaohuigaigemeishiguoshangyourandexiunvshenghuo/
90,被剥夺了冒险者执照的大叔，得到了爱女悠闲的讴歌人生,唯浦史 ,https://mhfm6tel.cdndm5.com/49/48082/20190218104112_180x240_25.jpg,被剥夺了冒险者执照的大叔，得到了爱女悠闲的讴歌人生漫画 ...,连载中,第11话 ,https://www.dm5.com/manhua-beibaoduolemaoxianzhezhizhaodedashu/
91,偶像与死宅的理想关系,脊髄引き抜きの刑  ,https://mhfm7tel.cdndm5.com/52/51246/20190623224606_180x240_17.jpg,偶像住在死宅的旁边会发生什么样的故事呢？,连载中,第33话 ,https://www.dm5.com/manhua-ouxiangyusizhaidelixiangguanxi/
92,异世界叔叔,殆ど死んでいる  ,https://mhfm3tel.cdndm5.com/46/45381/20181116233331_180x240_23.jpg,异世界叔叔漫画 ，遭遇车祸，穿越到异世界，在沉睡了17年后...,连载中,第22话 ,https://www.dm5.com/manhua-yishijieshushu/
93,古见同学有交流障碍症,オダトモヒト ,https://mhfm8tel.cdndm5.com/21/20745/20181129171954_180x240_25.jpg,美少女居然有交流障碍？！,连载中,第211话 水.,https://www.dm5.com/manhua-gujiantongxueyoujiaoliuzhangaizheng/
94,Orient,大高忍  ,https://mhfm8tel.cdndm5.com/43/42594/20190328112410_180x240_24.jpg,Orient漫画 ，魔笛作者大高忍燃尽灵魂所描绘而成的战国时代...,连载中,第76话 希望的血液,https://www.dm5.com/manhua-orient/
95,贤者之孙,绪方俊辅 ,https://mhfm5tel.cdndm5.com/23/22750/20181116214542_180x240_23.jpg,贤者之孙漫画 ，在死人堆里被名叫沃尔福德的老人捡回家，当...,连载中,第36.2话 ,https://www.dm5.com/manhua-xianzhezhisun/
96,乙女游戏世界对路人角色很不友好,潮里润  ,https://mhfm9tel.cdndm5.com/46/45522/20181006143827_180x240_27.jpg,乙女游戏世界对路人角色很不友好漫画 ，从现代日本转生过去...,连载中,第17话 爱的告白,https://www.dm5.com/manhua-yinvyouxishijieduilurenjiaosehenbuyouhao/
97,转生之后 我想要在田园过慢生活,小杉茧 ,https://mhfm5tel.cdndm5.com/51/50634/20190531220059_180x240_24.jpg,好不容易转生了却并没有冒险！顺便一提开后宫这种喜闻乐见...,连载中,第19话 ,https://www.dm5.com/manhua-zhuanshengzhihou-woxiangyaozaitianyuanguomanshenghuo/
98,亚人,樱井画门  ,https://mhfm6tel.cdndm5.com/12/11403/20190608224614_180x240_24.jpg,亚人漫画 ，17年前，非洲战场上出现了不会死亡的人类。自那...,连载中,第75话 飞向未知,https://www.dm5.com/manhua-yaren/
99,异世界求食的开挂旅程,赤石赫赫 ,https://mhfm3tel.cdndm5.com/49/48993/20190328212732_180x240_23.jpg,异世界求食的开挂旅程漫画 ，秘境魔兽肉肉汁满满！！？异世...,连载中,第13话 一击必杀,https://www.dm5.com/manhua-yishijieqiushidekaigualvcheng/
100,成为冒险家吧！ ～用技能面板攻略地下城～,栗山廉士 萩鵜アキ  ,https://mhfm4tel.cdndm5.com/50/49283/20190411093319_180x240_22.jpg,成为冒险家吧！ ～用技能面板攻略地下城～漫画 ，五年前，...,连载中,第12话 ,https://www.dm5.com/manhua-chengweimaoxianjiaba--yongjinengmianbangongluedixiacheng/
101,客厅里的松永先生,岩下庆子 ,https://mhfm8tel.cdndm5.com/35/34836/20190624135637_180x240_27.jpg,被大人们包围的新生活中，小鹿乱撞停不下来！,连载中,第18话 ,https://www.dm5.com/manhua-ketinglidesongyongxiansheng/
102,转生后与病娇攻略对象的角色成为了主从关系的结果,佚名 ,https://mhfm7tel.cdndm5.com/51/50437/20190527094921_180x240_22.jpg,转生到游戏世界，为了扭转命运，从小开始攻略！？,连载中,第6.1话 ,https://www.dm5.com/manhua-zhuanshenghouyubingjiaogonglueduixiangdejiaosechengweilezhucongguanxidejieguo/
103,久保同学不放过我,雪森宁宁 ,https://mhfm1tel.cdndm5.com/55/54233/20191023132232_180x240_16.jpg,人都忽视了你，我也能将你找出来。,连载中,特别篇2 ,https://www.dm5.com/manhua-jiubaotongxuebufangguowo/
104,我与花的忧郁,小森みっこ ,https://mhfm9tel.cdndm5.com/20/19415/20150829135207_180x240_30.jpg,我与花的忧郁漫画 ，孩童時在母亲的老家认识的少年·弓弦，...,连载中,第36话 ,https://www.dm5.com/manhua-woyuhuadeyouyu/
105,转生成为魔剑,丸山朝ヲ ,https://mhfm5tel.cdndm5.com/35/34125/20170808145658_180x240_24.jpg,欢迎观看转生成为魔剑漫画 ，亲爹般的无机物和沉默寡言的猫...,连载中,第28话 ,https://www.dm5.com/manhua-zhuanshengchengweimojian/
106,赌博堕天录-和也篇,福本伸行 ,https://mhfm2tel.cdndm5.com/8/7086/20181127132528_180x240_25.jpg,逆境无赖开司－和也篇:和也之前只是一名普通的矿工，一次偶...,连载中,第342话 陈异,https://www.dm5.com/manhua-duboduotianlu-heyepian/
107,驱魔少年,星野桂 ,https://mhfm6tel.cdndm5.com/1/208/20190201183730_180x240_24.jpg,所谓恶魔，就是指“死者灵魂”和“一具与死者有很深渊源的...,连载中,第234话 ,https://www.dm5.com/manhua-qumoshaonian/
108,破灭之魔导王与魔偶蛮妃,いのうえひなこ ,https://mhfm6tel.cdndm5.com/48/47123/20190929225544_180x240_20.jpg,回过神来穿着丑爆睡衣站在可疑魔法阵上的「我」。貌似作为...,连载中,第11话 ,https://www.dm5.com/manhua-pomiezhimodaowangyumooumanfei/
109,萌系男友是燃燃的橘色,玉岛ノン ,https://mhfm9tel.cdndm5.com/41/40428/20181128140417_180x240_19.jpg,欢迎收看《萌系男友是燃燃的橘色》漫画。,连载中,第33话 意料之外的情人节,https://www.dm5.com/manhua-mengxinanyoushiranrandejuse/
110,中华小当家,小川悦司 ,https://mhfm6tel.cdndm5.com/5/4460/20191206101846_180x240_26.jpg,清朝末期四川省首屈一指的菜馆“菊下楼”，即将举行一场新...,连载中,极57 ,https://www.dm5.com/manhua-zhonghuaxiaodangjia/
111,美石家,成濑ちさと ,https://mhfm7tel.cdndm5.com/51/50969/20190613094108_180x240_27.jpg,托女神的福转生为贵族！应该顺利的——得到的技能【毒素分...,连载中,第7话 诅咒的魔石与跨海而来的信,https://www.dm5.com/manhua-meishijia/
112,我的诅咒装备不可能这么可爱,鹰嶋大辅  ,https://mhfm6tel.cdndm5.com/51/50649/20190602122150_180x240_23.jpg,这是一个由装备决定人生的世界 在这样的世界中存在着名为“...,连载中,第7话 ,https://www.dm5.com/manhua-wodezuzhouzhuangbeibukenengzhemekeai/
113,狼领主的大小姐,柑奈まち 守野伊音  ,https://mhfm1tel.cdndm5.com/47/46471/20181125191229_180x240_22.jpg,狼领主的大小姐漫画 ，前世是恋人与仇敌，今生是主人与女仆...,连载中,第11话 ,https://www.dm5.com/manhua-langlingzhudedaxiaojie/
114,只要优子也战斗,福井セイ  ,https://mhfm4tel.cdndm5.com/51/50241/20190725092024_180x240_23.jpg,只要优子也战斗漫画 ，两耳不闻窗外事，一心只读圣贤书。 ...,连载中,第20话 ,https://www.dm5.com/manhua-zhiyaoyouziyezhandou/
115,将恋爱进行到底,円城寺真纪(円城寺マキ) ,https://mhfm9tel.cdndm5.com/23/22392/20160331104519_180x240_27.jpg,将恋爱进行到底漫画 ，新人七濑终于与一直爱慕着的医生浬重...,连载中,第17话 ,https://www.dm5.com/manhua-jianglianaijinxingdaodi/
116,上班族转生异世界当上了四天王不是很正常吗？,ベニガシラ@ポッポ焼き屋  村光  ,https://mhfm9tel.cdndm5.com/58/57408/20200208235613_180x240_25.jpg,君临异界的魔王军四天王。 被选召为其最后一人的竟然是……...,连载中,第3话 ,https://www.dm5.com/manhua-shangbanzuzhuanshengyishijiedangshanglesitianwangbushihenzhengchangma/
117,化物语,大暮维人/西尾维新 ,https://mhfm3tel.cdndm5.com/42/41196/20190509172244_180x240_23.jpg,故事讲述高中生阿良良木历在机缘巧合之下，无意间发现2年中...,连载中,第79话 ,https://www.dm5.com/manhua-huawuyu/
118,为何无人记得我的世界,细音启/ありかん ,https://mhfm5tel.cdndm5.com/42/41261/20190721215530_180x240_23.jpg,世界的历史突然被改变，只有主人公还记得正确的历史。 改变...,连载中,第23话 ,https://www.dm5.com/manhua-weihewurenjidewodeshijie/
119,好比是最终迷宫前的少年到新手村生活一般的故事,卧待始 ,https://mhfm2tel.cdndm5.com/42/41965/20180507103929_180x240_25.jpg,好比是最终迷宫前的少年到新手村生活一般的故事漫画 ，“我...,连载中,第26话 ,https://www.dm5.com/manhua-haobishizuizhong/
120,当然请给我精神损失费,无糖党 ,https://mhfm1tel.cdndm5.com/50/49451/20190820160929_180x240_23.jpg,当然请给我精神损失费，毕竟是你个白痴要先提出废除婚约的...,连载中,第11话 ,https://www.dm5.com/manhua-dangranqinggeiwojingshensunshifei/
121,杀爱,Fe ,https://mhfm2tel.cdndm5.com/32/31915/20181019144128_180x240_23.jpg,杀爱漫画 ，pixiv阅览数突破300万，爱和疯狂的杀手×杀手推...,连载中,第44话 ,https://www.dm5.com/manhua-shaai/
122,史莱姆也可以用吗？,メガサワラ ,https://mhfm3tel.cdndm5.com/42/41260/20181202145419_180x240_20.jpg,经营魔法道具店的一流黑魔道士达露露，居然雇了一只史莱姆...,连载中,第112话 ,https://www.dm5.com/manhua-shilaimuyekeyiyongma/
123,肥宅勇者,弘松凉 ,https://mhfm4tel.cdndm5.com/44/43324/20180720212112_180x240_15.jpg,肥宅勇者漫画 ，异世界转生成肥宅！,连载中,第16话 怪物,https://www.dm5.com/manhua-feizhaiyongzhe/
124,无职转生,フジカワユカ ,https://mhfm4tel.cdndm5.com/17/16371/20190608182241_180x240_21.jpg,无职转生漫画 ，34岁无职童贞尼特身无分文地被赶出家门，发...,连载中,第57话 西露菲艾特,https://www.dm5.com/manhua-wuzhizhuansheng/
125,转生公主今天也在拔旗,玉冈炬(玉岡かがり) ,https://mhfm4tel.cdndm5.com/54/53237/20190904114740_180x240_25.jpg,少女神奇的转生到了自己玩过的少女游戏之中，为了攻略自己...,连载中,第5话 ,https://www.dm5.com/manhua-zhuanshenggongzhujintianyezaibaqi/
126,转生贵族的异世界冒险录,nini 夜州  ,https://mhfm4tel.cdndm5.com/42/41430/20180331143322_180x240_23.jpg,转生贵族的异世界冒险录漫画 ，为了从杀人魔手中保护少女而...,连载中,第14话 ,https://www.dm5.com/manhua-zhuanshengguizudeyishijiemaoxianlu/
127,恶役大小姐要嫁给庶民！！,杏亭リコ/なびこ ,https://mhfm4tel.cdndm5.com/42/41170/20180312221942_180x240_28.jpg,转生到自己玩的游戏世界，却发现自己是恶役大小姐，但没关...,连载中,第13.2话 ,https://www.dm5.com/manhua-eyidaxiaojieyaojiageishumin/
128,与鬼妻结婚的结果,大和なでしこ  ,https://mhfm1tel.cdndm5.com/52/51645/20190710094949_180x240_23.jpg,人类丈夫鬼妻子的日常生活喜剧~,连载中,第39话 ,https://www.dm5.com/manhua-yuguiqijiehundejieguo/
129,死役所,安昙骑士 ,https://mhfm5tel.cdndm5.com/44/43316/20190731184921_180x240_20.jpg,人类死后的世界是什么样子，相信很多人都想知道吧！~日本漫...,连载中,第35话 母（1）,https://www.dm5.com/manhua-siyisuo/
130,饭沼。,あみだむく  ,https://mhfm7tel.cdndm5.com/22/21808/20160212093153_180x240_33.jpg,饭沼。漫画 ，总是吃得很香的男人，恍惚的世界！看似弱不禁...,连载中,第59话 春酒,https://www.dm5.com/manhua-fanzhao/
131,书虫公主,喜久田ゆい  由唯  ,https://mhfm4tel.cdndm5.com/56/55098/20191121113715_180x240_19.jpg,"称为书虫公主的艾丽亚娜，
在王室书库的诱惑下和王子订婚...",连载中,第15话 ,https://www.dm5.com/manhua-shuchonggongzhu/
132,前世恋人,杜若わか ,https://mhfm1tel.cdndm5.com/46/45885/20181026221954_180x240_20.jpg,前世恋人漫画 ，人们都拥有着前世，并且皆有可能苏醒前世的...,连载中,第17话 龙与贝的情形（4）,https://www.dm5.com/manhua-qianshilianren/
133,不相信人类的冒险者们好像要去拯救世界,川上真树  ,https://mhfm2tel.cdndm5.com/56/55213/20191125093459_180x240_21.jpg,我们的四个主人公 其一，退群的轻战士（狂热的偶像宅） 其...,连载中,第4话 黏水,https://www.dm5.com/manhua-buxiangxinrenleidemaoxianzhemenhaoxiangyaoquzhengjiushijie/
134,伊甸星原,真岛浩 ,https://mhfm1tel.cdndm5.com/48/47278/20190522091712_180x240_24.jpg,本作是《妖精的尾巴》作者真岛浩的新作。在这片广袤的大陆...,连载中,第80话 60天纪念币,https://www.dm5.com/manhua-yidianxingyuan/
135,钻石王牌,寺鸠裕二 ,https://mhfm2tel.cdndm5.com/5/4545/20190305111830_180x240_24.jpg,缺少「王牌投手」的青道高中，为了挖掘能够上场的新人，因...,连载中,第2部121话 怪癖球的左投手 ,https://www.dm5.com/manhua-zuanshiwangpai/
136,某个继母的童话故事,ORKA ,https://mhfm2tel.cdndm5.com/58/57265/20200204134317_180x240_24.jpg,铁血的遗孀，黑寡妇蜘蛛，男性狩猎者，天鹅堡的魔女，贵夫...,连载中,第6话 ,https://www.dm5.com/manhua-mougejimudetonghuagushi/
137,最强黑骑士转生战斗女仆,风华チルヲ/百门一新 ,https://mhfm7tel.cdndm5.com/41/40863/20180222194452_180x240_24.jpg,年仅二十七岁便死去的，最强最凶的黑骑士奥布莱特，转生成...,连载中,第19话 ,https://www.dm5.com/manhua-zuiqiangheiqishizhuanshengzhandounvpu/
138,班级同学都被召唤到异世界，只有我幸存下来,上田キク/サザンテラス ,https://mhfm1tel.cdndm5.com/42/41554/20180411112419_180x240_28.jpg,上中学的时候，女神对班级进行了异世界召唤，虽然我被留了...,连载中,第20.5话 ,https://www.dm5.com/manhua-banjitongxuedubeizhaohuandaoyishijie-zhiyouwoxingcunxialai/
139,异世界回归勇者在现代无双！, 白石 新   さめだ小判 ,https://mhfm3tel.cdndm5.com/50/49047/20190401001055_180x240_31.jpg,转移到异世界成为勇者的森下大树，在打倒魔王后返回了日本...,连载中,第5.4话 ,https://www.dm5.com/manhua-yishijiehuiguiyongzhezaixiandaiwushuang/
140,图书馆的大魔法师,泉光  ,https://mhfm8tel.cdndm5.com/40/39295/20190313172916_180x240_24.jpg,图书馆的大魔法师漫画 ，这是一个孑然一身的少年与书一同 ...,连载中,第21话 那位少女是优秀的化身（前篇）,https://www.dm5.com/manhua-tushuguandedamofashi/
141,想当冒险者的女儿到首都当了等级S的冒险者,漆原玖 ,https://mhfm2tel.cdndm5.com/43/42596/20190517215136_180x240_24.jpg,来看父控女儿的冒险故事！,连载中,公告 ,https://www.dm5.com/manhua-xiangdangmaoxianzhedenverdaoshoududangledengji-s-demaoxianzhe/
142,篮球少年王,日向武史 ,https://mhfm1tel.cdndm5.com/5/4926/20150414152052_180x240_19.jpg,九龙头高中校队的得分后卫、车谷空，身高过于矮小到根本不...,连载中,第616话 FIN20,https://www.dm5.com/manhua-lanqiushaonianwang/
143,我家女友可不止可爱呢,真木萤五  ,https://mhfm8tel.cdndm5.com/38/37262/20190920090905_180x240_18.jpg,我家女友可不止可爱呢讲述主人公有个长得很可爱的女朋友，...,连载中,第45话 ,https://www.dm5.com/manhua-wojianvyoukebuzhikeaine/
144,带着天空城遨游异世界,Matsuki  ,https://mhfm9tel.cdndm5.com/53/52090/20190726143646_180x240_24.jpg,椎原大希由于天使的失误，意外丢掉了性命。作为赔偿，他获...,连载中,第6话 ,https://www.dm5.com/manhua-daizhetiankongchengaoyouyishijie/
145,宝石之国,市川春子 ,https://mhfm1tel.cdndm5.com/15/14872/20181207141114_180x240_20.jpg,进击的地球宝石人,连载中,第85话 生日,https://www.dm5.com/manhua-baoshizhiguo/
146,平凡职业成就世界最强,RoGa  ,https://mhfm8tel.cdndm5.com/22/21802/20160210120032_180x240_23.jpg,就是一个平凡的男主因为受到班中女神的青睐，而一直受到男...,连载中,第35话 ,https://www.dm5.com/manhua-pingfanzhiyechengjiushijiezuiqiang/
147,心血来潮捡了个小孩的女首领和不得不成为世界第一好男人的男孩,天色  ,https://mhfm5tel.cdndm5.com/53/52321/20190805223311_180x240_22.jpg,别问，吃就完事了了,连载中,第5话 ,https://www.dm5.com/manhua-xinxuelaichaojianlegexiaohaidenvshoulinghebudebuchengweishijiediyihaonanrendenanhai/
148,身为暗杀者的我明显比勇者还强,赤井まつり ,https://mhfm8tel.cdndm5.com/47/46770/20181212151146_180x240_25.jpg,存在感稀薄的高中生 织田晶，某日突然和同班同学一起被召唤...,连载中,第12话 新的同伴IV,https://www.dm5.com/manhua-shenweianshazhedewomingxianbiyongzhehaiqiang/
149,黑社会的超能力女儿,大武政夫 ,https://mhfm1tel.cdndm5.com/9/8123/20181115213738_180x240_22.jpg,黑社会干部与从天而降有超能力的女儿时而三次时而五次的幸...,连载中,第93话 曈神的借宿大作战!,https://www.dm5.com/manhua-heishehuidechaonenglinver/
150,组长女儿与照料专员,つきや ,https://mhfm7tel.cdndm5.com/44/43346/20180722145854_180x240_22.jpg,组长女儿与照料专员漫画 ，雾岛透28岁，黑道樱树组的少当家...,连载中,第35话 ,https://www.dm5.com/manhua-zuchangnveryuzhaoliaozhuanyuan/
151,魔法使之嫁,ヤマザキコレ ,https://mhfm9tel.cdndm5.com/15/14351/20190915170320_180x240_18.jpeg,15岁的少女羽鸟智世，既没有容身之所，也没有生存的希望与...,连载中,第66话 ,https://www.dm5.com/manhua-mofashizhijia/
152,迷宫饭,九井谅子 ,https://mhfm9tel.cdndm5.com/16/15616/20181128204120_180x240_22.jpg,将地下城的魔物全部做成美食吧！跨世纪的美食冒险漫画于此...,连载中,第60话 有翼狮子,https://www.dm5.com/manhua-migongfan/
153,疑似后宫,齐藤ゆう ,https://mhfm4tel.cdndm5.com/46/45034/20190329185018_180x240_13.jpg,描写演艺部女孩七仓凛经常“扮演”各种类型的女生，让因说...,连载中,第67话 ,https://www.dm5.com/manhua-yisihougong/
154,花野井君的相思病,森野萌 ,https://mhfm9tel.cdndm5.com/41/40025/20171230134500_180x240_21.jpg,我叫日生莹，是个马上16岁的高中生，我一直以为我这一生注...,连载中,第17话 第一次的2年级,https://www.dm5.com/manhua-huayejingdexiangsibing/
155,LV999的村民,岩元健一  星月子猫 ,https://mhfm2tel.cdndm5.com/37/36794/20170603141510_180x240_22.jpg,欢迎观看LV999的村民漫画：村民=最弱？村民=无能？不对，这...,连载中,第26话 ,https://www.dm5.com/manhua-lv-999-decunmin/
156,死神少爷与黑女仆,井上小春  ,https://mhfm6tel.cdndm5.com/40/39060/20171026090023_180x240_18.jpg,死神少爷与黑女仆漫画 ，在小镇外偏远的森林里、其内部深处...,连载中,第56话 雪伦,https://www.dm5.com/manhua-sishenshaoyeyuheinvpu/
157,妄想学生会,氏家卜全 ,https://mhfm3tel.cdndm5.com/7/6367/20181129174046_180x240_25.jpg,肉多狼少，嗯！？,连载中,第553话 ,https://www.dm5.com/manhua-wangxiangxueshenghui/
158,转生药师环游异世界,マツオカヨシノリ ,https://mhfm5tel.cdndm5.com/58/57405/20200208150007_180x240_29.jpg,原是日本上班族的藤堂勇树，受神所托转生到了异世界。他在...,连载中,第2话 帝国的影子,https://www.dm5.com/manhua-zhuanshengyaoshihuanyouyishijie/
159,我们还不懂爱情,水野美波  ,https://mhfm3tel.cdndm5.com/38/37565/20170718214439_180x240_17.jpg,我们还不懂爱情漫画 ，我们相遇、然后……知晓新的感情,连载中,第23话 ,https://www.dm5.com/manhua-womenhaibudongaiqing/
160,最强乡下龙骑士,来须眠 ,https://mhfm1tel.cdndm5.com/54/53422/20190915160454_180x240_25.jpg,一个乡下少年出于好心帮忙干掉了奇美拉，结果却被人强行带...,连载中,第4话 ,https://www.dm5.com/manhua-zuiqiangxiangxialongqishi/
